country_region_code;country_region;sub_region_1;sub_region_2;metro_area;iso_3166_2_code;census_fips_code;place_id;date;retail_and_recreation_percent_change_from_baseline;grocery_and_pharmacy_percent_change_from_baseline;parks_percent_change_from_baseline;transit_stations_percent_change_from_baseline;workplaces_percent_change_from_baseline;residential_percent_change_from_baseline
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;15/02/2020;4;0;21;9;1;-1
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;16/02/2020;-3;2;-14;3;1;0
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;17/02/2020;0;3;8;3;3;0
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;18/02/2020;2;3;6;5;3;0
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;19/02/2020;4;3;24;8;3;-1
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;20/02/2020;6;3;24;8;2;-1
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;21/02/2020;4;6;36;11;1;-2
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;22/02/2020;4;4;47;13;0;-3
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;23/02/2020;8;5;55;16;1;-4
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;24/02/2020;18;12;80;-3;-28;3
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;25/02/2020;-2;0;33;-25;-65;16
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;26/02/2020;0;4;25;2;-13;2
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;27/02/2020;4;6;27;6;0;0
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;28/02/2020;2;10;25;6;1;-1
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;29/02/2020;0;7;-5;3;1;1
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;01/03/2020;-8;3;-33;-1;0;2
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;02/03/2020;3;9;8;4;3;0
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;03/03/2020;-1;7;-3;1;3;0
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;04/03/2020;2;7;15;5;2;0
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;05/03/2020;3;8;14;5;2;0
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;06/03/2020;0;7;14;5;2;-1
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;07/03/2020;3;4;27;7;2;-1
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;08/03/2020;-1;6;-4;1;1;0
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;09/03/2020;0;11;21;0;2;1
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;10/03/2020;0;17;20;0;1;0
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;11/03/2020;-1;26;29;-1;0;1
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;12/03/2020;-9;28;10;-11;-4;4
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;13/03/2020;-27;23;-10;-24;-11;9
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;14/03/2020;-47;-10;-31;-33;-15;13
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;15/03/2020;-62;-33;-58;-46;-23;15
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;16/03/2020;-50;-16;-40;-51;-41;22
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;17/03/2020;-54;-20;-44;-56;-48;24
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;18/03/2020;-55;-19;-38;-57;-51;24
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;19/03/2020;-67;-36;-53;-68;-57;30
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;20/03/2020;-77;-42;-70;-73;-60;36
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;21/03/2020;-81;-48;-71;-71;-55;26
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;22/03/2020;-83;-58;-72;-74;-51;22
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;23/03/2020;-74;-42;-59;-74;-62;32
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;24/03/2020;-73;-40;-60;-74;-63;33
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;25/03/2020;-74;-42;-59;-74;-63;32
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;26/03/2020;-74;-42;-60;-75;-64;33
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;27/03/2020;-75;-39;-63;-75;-63;36
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;28/03/2020;-79;-47;-72;-74;-55;25
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;29/03/2020;-83;-59;-80;-78;-53;22
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;30/03/2020;-74;-45;-71;-78;-63;33
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;31/03/2020;-72;-36;-68;-75;-64;33
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;01/04/2020;-73;-40;-67;-76;-64;33
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;02/04/2020;-70;-35;-57;-74;-64;33
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;03/04/2020;-72;-34;-61;-75;-64;36
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;04/04/2020;-78;-44;-78;-75;-55;25
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;05/04/2020;-84;-60;-88;-82;-55;23
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;06/04/2020;-72;-39;-69;-77;-64;33
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;07/04/2020;-68;-30;-62;-74;-64;32
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;08/04/2020;-67;-27;-58;-72;-63;30
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;09/04/2020;-71;-28;-68;-78;-69;35
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;10/04/2020;-81;-45;-70;-85;-84;46
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;11/04/2020;-78;-40;-73;-77;-58;26
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;12/04/2020;-86;-83;-79;-81;-56;23
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;13/04/2020;-75;-44;-67;-80;-72;37
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;14/04/2020;-68;-33;-61;-73;-62;31
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;15/04/2020;-69;-35;-62;-73;-63;32
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;16/04/2020;-69;-34;-64;-75;-63;33
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;17/04/2020;-69;-30;-58;-73;-62;35
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;18/04/2020;-72;-40;-63;-70;-49;22
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;19/04/2020;-78;-53;-70;-75;-47;20
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;20/04/2020;-69;-44;-66;-77;-60;32
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;21/04/2020;-66;-36;-58;-74;-60;31
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;22/04/2020;-67;-38;-52;-73;-60;30
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;23/04/2020;-65;-36;-47;-73;-60;30
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;24/04/2020;-68;-33;-54;-73;-59;33
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;25/04/2020;-73;-41;-64;-71;-51;23
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;26/04/2020;-77;-50;-69;-74;-45;19
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;27/04/2020;-65;-37;-52;-73;-58;30
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;28/04/2020;-63;-31;-50;-71;-58;27
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;29/04/2020;-64;-32;-54;-72;-58;29
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;30/04/2020;-60;-19;-42;-66;-57;27
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;01/05/2020;-77;-44;-60;-81;-81;43
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;02/05/2020;-71;-33;-54;-67;-46;22
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;03/05/2020;-72;-44;-51;-67;-35;17
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;04/05/2020;-58;-27;-40;-65;-52;26
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;05/05/2020;-57;-24;-33;-64;-51;25
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;06/05/2020;-56;-23;-21;-61;-51;24
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;07/05/2020;-55;-22;-15;-62;-51;25
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;08/05/2020;-58;-19;-29;-62;-49;27
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;09/05/2020;-63;-26;-54;-62;-33;18
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;10/05/2020;-68;-36;-48;-66;-32;14
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;11/05/2020;-56;-25;-39;-63;-48;25
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;12/05/2020;-54;-21;-28;-61;-48;25
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;13/05/2020;-58;-27;-43;-63;-48;25
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;14/05/2020;-56;-22;-36;-62;-48;24
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;15/05/2020;-57;-19;-27;-60;-46;26
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;16/05/2020;-57;-21;-10;-52;-26;14
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;17/05/2020;-62;-30;-4;-57;-23;10
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;18/05/2020;-44;-22;-1;-57;-42;21
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;19/05/2020;-43;-20;0;-56;-42;21
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;20/05/2020;-43;-19;4;-54;-42;20
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;21/05/2020;-41;-16;13;-54;-44;21
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;22/05/2020;-44;-15;5;-55;-42;21
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;23/05/2020;-45;-18;14;-48;-18;10
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;24/05/2020;-49;-27;19;-53;-15;7
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;25/05/2020;-40;-18;12;-55;-41;19
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;26/05/2020;-39;-17;18;-54;-39;19
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;27/05/2020;-38;-17;31;-52;-39;18
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;28/05/2020;-36;-12;32;-52;-39;18
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;29/05/2020;-39;-11;23;-51;-38;18
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;30/05/2020;-41;-14;13;-45;-10;8
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;31/05/2020;-45;-22;-2;-50;-5;6
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;01/06/2020;-29;-8;7;-46;-35;16
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;02/06/2020;-32;-12;0;-47;-34;17
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;03/06/2020;-32;-12;8;-45;-34;16
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;04/06/2020;-31;-11;6;-45;-34;16
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;05/06/2020;-33;-10;9;-46;-33;17
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;06/06/2020;-35;-13;5;-39;-7;8
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;07/06/2020;-38;-19;-5;-47;-2;7
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;08/06/2020;-28;-8;8;-47;-35;16
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;09/06/2020;-23;-2;21;-43;-35;13
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;10/06/2020;-27;-8;92;-56;-67;19
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;11/06/2020;-35;-14;36;-64;-71;26
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;12/06/2020;-32;-5;7;-51;-46;20
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;13/06/2020;-35;-16;19;-45;-6;8
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;14/06/2020;-37;-22;8;-46;5;4
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;15/06/2020;-28;-13;3;-46;-32;15
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;16/06/2020;-25;-8;0;-44;-32;15
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;17/06/2020;-26;-11;12;-43;-31;14
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;18/06/2020;-26;-11;16;-44;-32;14
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;19/06/2020;-28;-10;16;-44;-31;14
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;20/06/2020;-30;-13;31;-39;-1;5
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;21/06/2020;-34;-19;24;-43;5;4
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;22/06/2020;-27;-12;27;-45;-33;14
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;23/06/2020;-26;-7;16;-44;-32;13
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;24/06/2020;-29;-14;23;-48;-40;16
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;25/06/2020;-26;-10;16;-44;-32;15
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;26/06/2020;-29;-10;12;-44;-31;14
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;27/06/2020;-32;-13;11;-41;-4;7
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;28/06/2020;-34;-19;19;-44;5;4
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;29/06/2020;-24;-12;24;-45;-33;13
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;30/06/2020;-20;-5;22;-42;-31;12
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;01/07/2020;-19;-5;30;-39;-31;11
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;02/07/2020;-18;-4;33;-39;-31;12
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;03/07/2020;-22;-4;29;-39;-30;12
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;04/07/2020;-25;-8;44;-34;-3;4
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;05/07/2020;-29;-15;43;-38;3;1
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;06/07/2020;-20;-5;51;-41;-32;11
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;07/07/2020;-18;-2;46;-38;-32;11
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;08/07/2020;-17;-2;44;-37;-31;11
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;09/07/2020;-16;-3;50;-39;-31;11
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;10/07/2020;-22;-4;49;-38;-30;11
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;11/07/2020;-26;-8;56;-34;-3;3
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;12/07/2020;-28;-13;46;-37;3;1
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;13/07/2020;-18;-4;62;-40;-31;11
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;14/07/2020;-17;-3;49;-39;-32;11
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;15/07/2020;-15;-5;68;-36;-30;10
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;16/07/2020;-15;-3;79;-38;-31;10
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;17/07/2020;-20;-2;72;-38;-30;9
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;18/07/2020;-24;-6;68;-32;-4;2
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;19/07/2020;-25;-12;47;-35;2;1
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;20/07/2020;-14;-1;62;-39;-33;11
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;21/07/2020;-14;-2;58;-39;-33;11
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;22/07/2020;-14;-3;82;-36;-31;10
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;23/07/2020;-12;0;82;-36;-31;10
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;24/07/2020;-18;-1;67;-38;-30;10
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;25/07/2020;-21;-5;64;-30;-4;2
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;26/07/2020;-23;-12;54;-33;2;0
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;27/07/2020;-13;0;70;-38;-34;11
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;28/07/2020;-11;2;68;-37;-33;10
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;29/07/2020;-10;0;92;-35;-33;9
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;30/07/2020;-8;3;83;-35;-34;9
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;31/07/2020;-13;4;73;-34;-33;9
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;01/08/2020;-17;0;65;-25;-6;1
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;02/08/2020;-16;-4;55;-28;1;0
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;03/08/2020;-4;9;87;-34;-37;10
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;04/08/2020;-3;9;101;-33;-37;10
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;05/08/2020;-2;7;120;-32;-37;9
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;06/08/2020;-1;7;129;-33;-37;9
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;07/08/2020;-9;4;97;-33;-37;9
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;08/08/2020;-12;-2;87;-24;-8;1
PT;Portugal;;;;;;ChIJ1SZCvy0kMgsRQfBOHAlLuCo;09/08/2020;-12;-4;67;-26;0;-1
